TeamId,TeamName,SubmissionDate,Score
383168,"Manav Gupta","2016-10-11 07:45:49",0.38023
377142,Scirpus,"2016-10-11 07:50:52",0.41685
364559,RaginCajun,"2016-10-11 08:09:22",0.43022
370814,AdrianP,"2016-10-11 08:18:25",0.36506
373245,Li-Der,"2016-10-11 08:23:41",0.40977
369814,JaimeF,"2016-10-11 08:25:10",0.38479
369814,JaimeF,"2016-10-11 08:41:15",0.38537
370897,"Ming Li","2016-10-11 09:07:39",0.42599
367968,thinkingwall-e,"2016-10-11 09:12:45",0.41073
376148,3sigma,"2016-10-11 09:19:03",0.43273
367968,thinkingwall-e,"2016-10-11 09:22:15",0.41266
372396,VladimirSemenovykh,"2016-10-11 09:38:48",0.37407
361942,toshi_k,"2016-10-11 09:48:49",0.46985
375809,Kyle,"2016-10-11 09:53:02",0.39118
376782,Baozi,"2016-10-11 09:53:05",0.01243
373648,"Tianyi Wang","2016-10-11 09:57:16",0.41174
374437,DeanNg,"2016-10-11 10:02:58",0.42336
373245,Li-Der,"2016-10-11 10:14:09",0.41309
371367,"Sargantana Power","2016-10-11 10:28:00",0.49674
373602,Massimiliano,"2016-10-11 10:44:16",0.37967
373602,Massimiliano,"2016-10-11 10:45:51",0.37981
362565,"Spark and ""data property""","2016-10-11 10:46:25",0.39636
361117,quadcore,"2016-10-11 11:37:48",0.46557
361379,donf,"2016-10-11 11:45:09",0.36302
371603,g_votte,"2016-10-11 11:56:14",0.45606
361632,"Matt Stroganov","2016-10-11 11:58:50",0.39071
362134,ivo,"2016-10-11 12:01:19",0.38815
367584,Bootcampers,"2016-10-11 12:16:54",0.16042
361632,"Matt Stroganov","2016-10-11 12:17:23",0.39624
378217,"Andrii Kruchko","2016-10-11 12:20:07",0.23403
363698,"Praveen Adepu","2016-10-11 12:22:07",0.42756
371603,g_votte,"2016-10-11 12:28:23",0.45696
378236,Bcottman,"2016-10-11 12:33:45",0.39103
372684,"3 days ahead","2016-10-11 12:46:13",0.14287
373422,"Nikolay Chervyakov","2016-10-11 12:54:13",0.43830
373422,"Nikolay Chervyakov","2016-10-11 12:56:26",0.43839
373422,"Nikolay Chervyakov","2016-10-11 12:59:36",0.43942
371603,g_votte,"2016-10-11 13:09:37",0.46167
372684,"3 days ahead","2016-10-11 13:12:55",0.14304
374942,marcos,"2016-10-11 13:13:36",0.39645
374942,marcos,"2016-10-11 13:15:11",0.39702
379461,"Alexander  Larko","2016-10-11 13:28:45",0.43130
361416,"Another Haunted and Leaked One","2016-10-11 13:32:07",0.50705
379461,"Alexander  Larko","2016-10-11 13:32:44",0.43241
362134,ivo,"2016-10-11 13:47:11",0.38930
373331,JPOM_Boys,"2016-10-11 14:06:55",0.40686
369814,JaimeF,"2016-10-11 14:07:55",0.38570
384409,"Prabu Palanisamy","2016-10-11 14:20:23",0.36022
372412,|:3ミ,"2016-10-11 14:42:47",0.40379
379303,BarryCHC,"2016-10-11 14:43:19",0.26261
363644,cyberduck,"2016-10-11 14:44:11",0.20182
384409,"Prabu Palanisamy","2016-10-11 14:47:00",0.37469
377641,Prakash,"2016-10-11 14:47:58",0.40705
366932,mrxnew,"2016-10-11 14:48:01",0.37647
370045,echo,"2016-10-11 14:57:36",0.36710
373850,Waring,"2016-10-11 14:57:56",0.39803
361416,"Another Haunted and Leaked One","2016-10-11 14:59:34",0.50709
370814,AdrianP,"2016-10-11 15:05:25",0.40537
370814,AdrianP,"2016-10-11 15:06:58",0.41327
378959,DavidGbodiOdaibo,"2016-10-11 15:12:09",0.38591
377795,shuber,"2016-10-11 15:25:38",0.37818
369814,JaimeF,"2016-10-11 15:26:33",0.39052
376227,lhohoz,"2016-10-11 16:04:59",0.37368
384517,SauravKaushik8,"2016-10-11 16:11:27",0.37156
361641,<<<LEE>>>,"2016-10-11 16:12:16",0.40513
373250,Behrang,"2016-10-11 16:33:48",0.37156
373224,"Leandro dos Santos Coelho","2016-10-11 16:36:44",0.42278
365785,"Andrei Gorchakov","2016-10-11 16:39:03",0.37868
378217,"Andrii Kruchko","2016-10-11 16:47:33",0.32553
373224,"Leandro dos Santos Coelho","2016-10-11 16:48:17",0.42431
369856,WeiZhang,"2016-10-11 16:51:08",0.41414
369176,soondaah0,"2016-10-11 16:58:01",0.06248
370814,AdrianP,"2016-10-11 17:04:05",0.41721
369176,soondaah0,"2016-10-11 17:12:43",0.09599
373331,JPOM_Boys,"2016-10-11 17:24:36",0.41250
364911,younesskatraoui,"2016-10-11 17:25:10",0.36950
374590,Claude,"2016-10-11 18:08:46",0.31514
369615,"Denis Vlasov","2016-10-11 18:13:25",0.43186
377795,shuber,"2016-10-11 18:15:07",0.39622
377930,AritraMandal,"2016-10-11 18:28:21",0.07798
366932,mrxnew,"2016-10-11 18:28:43",0.38554
384650,"I might be wrong","2016-10-11 18:45:07",0.39855
380003,tantalizer,"2016-10-11 18:48:15",0.44476
372088,Mojtaba-Saber,"2016-10-11 18:55:57",0.37407
380498,dongato,"2016-10-11 19:10:39",0.42525
365004,kane,"2016-10-11 19:26:29",0.23167
383263,Mikhail,"2016-10-11 19:26:34",0.42212
373878,Evdilos_Ikaria,"2016-10-11 19:29:31",0.36913
383996,"Alexander Büse","2016-10-11 19:36:33",0.08715
375523,zxwq,"2016-10-11 19:38:46",0.37389
372088,Mojtaba-Saber,"2016-10-11 19:46:38",0.37525
374942,marcos,"2016-10-11 19:49:51",0.39944
375100,"""Data Property"" Avengers","2016-10-11 19:53:54",0.49307
377795,shuber,"2016-10-11 19:54:54",0.39645
361013,"Bojan Tunguz","2016-10-11 20:13:18",0.37156
375824,alijs,"2016-10-11 20:21:15",0.41424
384720,PyDragon,"2016-10-11 20:28:44",0.06377
375100,"""Data Property"" Avengers","2016-10-11 20:30:37",0.49576
374979,"Daniel FG","2016-10-11 20:30:57",0.48632
372258,GuoLi,"2016-10-11 20:34:57",0.37785
372088,Mojtaba-Saber,"2016-10-11 20:52:27",0.39152
374979,"Daniel FG","2016-10-11 21:02:47",0.49035
363656,cgp,"2016-10-11 21:19:39",0.40552
384720,PyDragon,"2016-10-11 21:28:08",0.06947
381755,neongen,"2016-10-11 21:34:55",0.37670
362696,mongoose,"2016-10-11 21:49:03",0.29098
368214,matt,"2016-10-11 21:49:22",0.31275
372258,GuoLi,"2016-10-11 21:51:09",0.37855
362696,mongoose,"2016-10-11 21:52:56",0.29140
362696,mongoose,"2016-10-11 22:12:13",0.35907
362696,mongoose,"2016-10-11 22:21:37",0.39532
384802,ChrisW,"2016-10-11 22:36:52",0.16221
372836,"Karachun Michael","2016-10-11 22:36:57",0.24723
375187,iris2007,"2016-10-11 22:43:49",0.39117
361380,"Niranjan Singh","2016-10-11 22:50:35",0.21148
367125,Ginga,"2016-10-11 22:54:21",0.40815
384806,"Krisztián Pillis","2016-10-11 23:06:39",0.02838
373875,"(IEEE BigData 2016 Applicant)","2016-10-11 23:07:52",0.47978
384673,Oxbon,"2016-10-11 23:09:20",0.07622
373625,"Extreme Gradient Plumbing","2016-10-11 23:14:40",0.48782
384806,"Krisztián Pillis","2016-10-11 23:24:10",0.06805
373625,"Extreme Gradient Plumbing","2016-10-11 23:32:19",0.48871
375659,"Humberto Brandão [BRAZIL]","2016-10-11 23:38:39",0.36302
373245,Li-Der,"2016-10-11 23:39:24",0.41661
375659,"Humberto Brandão [BRAZIL]","2016-10-11 23:48:02",0.37156
382442,"John Seamons","2016-10-12 00:01:28",0.39518
378236,Bcottman,"2016-10-12 00:04:30",0.40049
361158,jeffd23,"2016-10-12 00:15:55",0.43181
378941,Halipster,"2016-10-12 00:34:51",0.29201
371603,g_votte,"2016-10-12 00:35:10",0.46172
362696,mongoose,"2016-10-12 00:44:04",0.40360
362696,mongoose,"2016-10-12 00:45:44",0.40635
367755,VictorGarcia,"2016-10-12 01:12:19",0.36302
370995,NetskopeExplorers,"2016-10-12 01:17:58",0.40871
368085,"Magic Monster Mash","2016-10-12 01:22:52",0.46927
370995,NetskopeExplorers,"2016-10-12 01:27:14",0.40977
384861,"Hartmut Ott","2016-10-12 01:28:26",0.39476
384864,SY,"2016-10-12 01:35:30",0.45365
370897,"Ming Li","2016-10-12 01:52:37",0.42769
384861,"Hartmut Ott","2016-10-12 01:56:36",0.39702
369492,Jai|Charles,"2016-10-12 01:57:01",0.22121
373900,Twill,"2016-10-12 02:38:14",0.24579
373625,"Extreme Gradient Plumbing","2016-10-12 03:07:27",0.49062
379303,BarryCHC,"2016-10-12 03:34:33",0.34448
363221,"Shayne Kang","2016-10-12 03:43:28",0.41942
368214,matt,"2016-10-12 03:45:22",0.32019
368214,matt,"2016-10-12 03:46:31",0.33445
368214,matt,"2016-10-12 03:47:22",0.35511
368214,matt,"2016-10-12 03:48:17",0.36599
371547,rahnamvh,"2016-10-12 04:07:20",0.17950
372900,Titan+,"2016-10-12 04:14:41",0.44299
379303,BarryCHC,"2016-10-12 04:15:03",0.35611
380074,"Vahab Mokhtary","2016-10-12 04:24:22",0.15875
364559,RaginCajun,"2016-10-12 04:30:07",0.43404
371541,kenkoooo,"2016-10-12 04:37:53",0.38367
373597,bilibilibomb,"2016-10-12 04:42:45",0.42539
371547,rahnamvh,"2016-10-12 04:53:13",0.18329
373878,Evdilos_Ikaria,"2016-10-12 05:20:54",0.38176
372836,"Karachun Michael","2016-10-12 06:02:05",0.24887
361641,<<<LEE>>>,"2016-10-12 06:29:25",0.41810
361236,"Pablo Araya-Melo","2016-10-12 06:38:07",0.37156
377148,_adatikus_,"2016-10-12 06:40:31",0.36302
373878,Evdilos_Ikaria,"2016-10-12 06:45:49",0.39842
361236,"Pablo Araya-Melo","2016-10-12 06:47:02",0.37167
383996,"Alexander Büse","2016-10-12 06:54:24",0.10925
363876,Haozhen&antklen,"2016-10-12 07:05:12",0.46541
377468,"Evelyn Stamey","2016-10-12 07:21:27",0.21014
377468,"Evelyn Stamey","2016-10-12 07:29:46",0.24124
370045,echo,"2016-10-12 07:39:49",0.38732
385045,AyhanDemiriz,"2016-10-12 07:46:38",0.16877
378901,adilshv,"2016-10-12 08:06:34",0.26008
378901,adilshv,"2016-10-12 08:09:03",0.26561
370045,echo,"2016-10-12 08:09:22",0.39106
384650,"I might be wrong","2016-10-12 08:22:59",0.43254
374437,DeanNg,"2016-10-12 08:23:03",0.42855
370045,echo,"2016-10-12 08:26:44",0.39582
374437,DeanNg,"2016-10-12 08:40:06",0.43028
373723,fromAtoB,"2016-10-12 08:48:54",0.37156
375809,Kyle,"2016-10-12 09:02:17",0.39443
372715,pankajsharma,"2016-10-12 09:04:45",0.36022
370015,RUSo_O,"2016-10-12 09:05:11",0.24544
373592,cornholio1911,"2016-10-12 09:18:33",0.21042
361641,<<<LEE>>>,"2016-10-12 09:18:57",0.42151
370814,AdrianP,"2016-10-12 09:34:00",0.44559
380397,oranges,"2016-10-12 09:36:14",0.21049
370814,AdrianP,"2016-10-12 09:38:29",0.44594
380397,oranges,"2016-10-12 09:58:02",0.36700
384864,SY,"2016-10-12 10:01:09",0.45500
377142,Scirpus,"2016-10-12 10:04:46",0.42238
385136,"Prasanna Bhogale","2016-10-12 10:07:48",0.00000
377142,Scirpus,"2016-10-12 10:09:17",0.42587
376782,Baozi,"2016-10-12 10:27:43",0.09772
370015,RUSo_O,"2016-10-12 10:28:11",0.36022
370015,RUSo_O,"2016-10-12 10:43:23",0.40251
385180,ChandanPanda,"2016-10-12 10:49:06",0.23355
385180,ChandanPanda,"2016-10-12 11:00:27",0.23732
385180,ChandanPanda,"2016-10-12 11:02:02",0.24596
385180,ChandanPanda,"2016-10-12 11:03:24",0.25235
367987,syllogismos,"2016-10-12 11:07:49",0.24843
383168,"Manav Gupta","2016-10-12 11:12:27",0.38429
381833,"Florent Buisson","2016-10-12 11:29:38",0.23614
364559,RaginCajun,"2016-10-12 11:38:52",0.43722
383142,"Tony V","2016-10-12 11:49:31",0.15021
375659,"Humberto Brandão [BRAZIL]","2016-10-12 11:54:48",0.37738
373245,Li-Der,"2016-10-12 12:11:52",0.41988
377178,IaryJoseph,"2016-10-12 12:22:32",0.27019
381755,neongen,"2016-10-12 12:23:16",0.37721
382545,"Yury Kozyrev","2016-10-12 12:45:09",0.20331
375357,"Mayank Kumar","2016-10-12 13:03:12",0.00000
375207,"Boris Klyus","2016-10-12 13:22:53",0.41761
375207,"Boris Klyus","2016-10-12 13:23:29",0.42204
373534,Erik,"2016-10-12 13:51:26",0.26478
379778,DataReplyUK,"2016-10-12 13:52:51",0.27652
374979,"Daniel FG","2016-10-12 13:56:19",0.49079
375809,Kyle,"2016-10-12 13:57:14",0.40058
375659,"Humberto Brandão [BRAZIL]","2016-10-12 14:00:33",0.38649
373250,Behrang,"2016-10-12 14:04:25",0.38188
373264,"Insights for Fun","2016-10-12 14:10:08",0.22458
382549,tereka,"2016-10-12 14:13:42",0.40000
381083,TKevinS,"2016-10-12 14:22:14",0.36760
375523,zxwq,"2016-10-12 14:28:38",0.37448
375659,"Humberto Brandão [BRAZIL]","2016-10-12 14:31:25",0.39926
362955,YuyaYamamoto,"2016-10-12 14:35:29",0.46315
367179,markoesa,"2016-10-12 14:43:08",0.25622
376658,jeannief,"2016-10-12 14:46:04",0.33184
367179,markoesa,"2016-10-12 14:46:23",0.28781
367179,markoesa,"2016-10-12 14:50:04",0.29709
366932,mrxnew,"2016-10-12 14:51:16",0.38787
367179,markoesa,"2016-10-12 14:53:07",0.30254
367179,markoesa,"2016-10-12 14:56:52",0.30641
373102,bk20,"2016-10-12 15:03:24",0.39921
374035,VNTU_AB,"2016-10-12 15:03:50",0.00000
371603,g_votte,"2016-10-12 15:14:34",0.46606
373331,JPOM_Boys,"2016-10-12 15:51:32",0.41285
383341,Zach,"2016-10-12 15:53:59",0.28360
373331,JPOM_Boys,"2016-10-12 15:54:53",0.41287
373331,JPOM_Boys,"2016-10-12 15:56:48",0.41369
366875,Citrinitas,"2016-10-12 15:57:14",0.34135
383341,Zach,"2016-10-12 15:57:54",0.29289
366875,Citrinitas,"2016-10-12 15:58:51",0.37973
366875,Citrinitas,"2016-10-12 15:59:43",0.38733
370015,RUSo_O,"2016-10-12 16:01:19",0.40806
375659,"Humberto Brandão [BRAZIL]","2016-10-12 16:13:11",0.40514
364297,"Alex/Nico/El macho/MA","2016-10-12 16:14:58",0.40305
369652,zattoo123,"2016-10-12 16:16:34",0.23781
362955,YuyaYamamoto,"2016-10-12 16:17:41",0.47213
375100,"""Data Property"" Avengers","2016-10-12 16:41:30",0.49715
375777,"Praveen Bysani","2016-10-12 16:44:03",0.37156
364297,"Alex/Nico/El macho/MA","2016-10-12 16:50:12",0.40725
369162,BalajiAnandan,"2016-10-12 16:53:00",0.41283
372900,Titan+,"2016-10-12 17:46:30",0.44449
377641,Prakash,"2016-10-12 17:52:53",0.40742
379644,CK,"2016-10-12 17:54:33",0.02524
367735,cavalaze,"2016-10-12 17:58:41",0.46143
385136,"Prasanna Bhogale","2016-10-12 17:59:24",0.22915
367735,cavalaze,"2016-10-12 18:02:37",0.46340
367735,cavalaze,"2016-10-12 18:03:45",0.46692
377148,_adatikus_,"2016-10-12 18:19:34",0.39402
379644,CK,"2016-10-12 18:40:50",0.04300
373102,bk20,"2016-10-12 18:42:40",0.39959
379357,Rsn1809,"2016-10-12 19:07:31",0.18246
369630,"Thomas Jungblut","2016-10-12 19:24:01",0.37156
385530,"Seyednaser Nourashrafeddin","2016-10-12 19:27:21",0.02734
381388,"Sukhada Fadnavis","2016-10-12 19:34:18",0.36022
365785,"Andrei Gorchakov","2016-10-12 19:36:34",0.38058
373850,Waring,"2016-10-12 19:52:55",0.40387
375187,iris2007,"2016-10-12 19:58:56",0.39289
385530,"Seyednaser Nourashrafeddin","2016-10-12 20:04:07",0.02847
377663,autumn_lake,"2016-10-12 20:10:15",0.41631
382836,"Radu Marius","2016-10-12 20:22:11",0.02946
373850,Waring,"2016-10-12 20:36:11",0.40598
370674,NetworkMiner,"2016-10-12 20:38:50",0.40977
372900,Titan+,"2016-10-12 20:48:44",0.44602
373264,"Insights for Fun","2016-10-12 20:51:57",0.24001
373788,MrOoijer,"2016-10-12 20:53:35",0.35037
373788,MrOoijer,"2016-10-12 20:56:09",0.35313
370604,"Robert Martin","2016-10-12 20:58:04",0.36507
375300,"Wenbo & Yuxi","2016-10-12 21:01:12",0.44279
377663,autumn_lake,"2016-10-12 21:04:25",0.42185
385621,"Joel Iglesias","2016-10-12 21:28:45",0.09584
378217,"Andrii Kruchko","2016-10-12 21:30:00",0.35379
378217,"Andrii Kruchko","2016-10-12 21:31:12",0.35644
374138,"Johnny Strings","2016-10-12 21:35:04",0.37156
375187,iris2007,"2016-10-12 21:37:07",0.39377
370604,"Robert Martin","2016-10-12 21:39:27",0.36677
383263,Mikhail,"2016-10-12 21:55:11",0.44279
385636,Mad_king,"2016-10-12 22:22:40",0.02025
380823,"spirit realm","2016-10-12 22:45:43",0.37951
380823,"spirit realm","2016-10-12 22:47:24",0.40459
369814,JaimeF,"2016-10-12 22:50:06",0.39193
378941,Halipster,"2016-10-12 23:04:51",0.35159
378941,Halipster,"2016-10-12 23:21:09",0.37864
385676,v8trabantturbo,"2016-10-12 23:24:23",0.00000
371603,g_votte,"2016-10-12 23:38:38",0.46873
370604,"Robert Martin","2016-10-12 23:40:19",0.37269
386094,LAJMBURO,"2016-10-12 23:42:02",0.46699
375187,iris2007,"2016-10-12 23:45:15",0.40104
370218,asdf,"2016-10-13 00:02:21",0.45209
380003,tantalizer,"2016-10-13 00:03:49",0.44789
372900,Titan+,"2016-10-13 00:11:06",0.44952
373404,"Power of Saturn","2016-10-13 00:42:09",0.43447
371547,rahnamvh,"2016-10-13 01:02:19",0.18567
380823,"spirit realm","2016-10-13 01:05:02",0.40955
375629,"Kirill Alshewski","2016-10-13 01:27:10",0.41424
370897,"Ming Li","2016-10-13 01:57:32",0.43473
377520,ecocarlisle,"2016-10-13 02:09:15",0.37564
371547,rahnamvh,"2016-10-13 03:07:13",0.19167
368884,bestfitting,"2016-10-13 03:19:42",0.46608
377520,ecocarlisle,"2016-10-13 03:30:15",0.37819
379229,Janos,"2016-10-13 05:16:22",0.41100
379533,Justfor,"2016-10-13 05:33:07",0.41762
378667,bluesilence,"2016-10-13 05:39:06",0.20899
370015,RUSo_O,"2016-10-13 05:47:16",0.41936
378833,"Akshay Srinivasan","2016-10-13 05:57:17",0.24982
375227,happycube,"2016-10-13 05:57:29",0.44129
374979,"Daniel FG","2016-10-13 06:20:49",0.49245
377148,_adatikus_,"2016-10-13 06:23:22",0.43987
383038,ArtemPHP,"2016-10-13 06:26:12",0.41060
382494,Panjtan,"2016-10-13 06:39:48",0.41512
377178,IaryJoseph,"2016-10-13 06:46:47",0.27234
378217,"Andrii Kruchko","2016-10-13 06:47:09",0.35951
375741,leexa,"2016-10-13 06:47:13",0.37668
378217,"Andrii Kruchko","2016-10-13 06:47:51",0.36388
377178,IaryJoseph,"2016-10-13 06:48:15",0.29756
385853,GokulP,"2016-10-13 06:50:54",0.20857
383168,"Manav Gupta","2016-10-13 07:08:47",0.41383
373534,Erik,"2016-10-13 07:10:06",0.37432
383168,"Manav Gupta","2016-10-13 07:28:09",0.43162
382494,Panjtan,"2016-10-13 07:32:14",0.41615
362955,YuyaYamamoto,"2016-10-13 07:46:49",0.47644
370106,Sheikholharam_Zomorodian,"2016-10-13 08:00:49",0.26448
385180,ChandanPanda,"2016-10-13 08:19:21",0.35059
373534,Erik,"2016-10-13 08:22:17",0.39315
385180,ChandanPanda,"2016-10-13 08:24:05",0.37044
385180,ChandanPanda,"2016-10-13 08:25:10",0.40272
385180,ChandanPanda,"2016-10-13 08:28:15",0.41384
368214,matt,"2016-10-13 08:46:54",0.37659
370604,"Robert Martin","2016-10-13 08:53:32",0.37757
385136,"Prasanna Bhogale","2016-10-13 08:55:26",0.36022
368214,matt,"2016-10-13 08:55:28",0.38109
371367,"Sargantana Power","2016-10-13 08:55:53",0.49833
376782,Baozi,"2016-10-13 08:59:15",0.16133
368214,matt,"2016-10-13 09:01:40",0.38446
378420,"Amanda Dsouza","2016-10-13 09:05:55",0.13574
368214,matt,"2016-10-13 09:07:36",0.38714
385913,krykaczewski,"2016-10-13 09:10:31",0.07405
368214,matt,"2016-10-13 09:18:18",0.38976
385913,krykaczewski,"2016-10-13 09:22:19",0.13629
370106,Sheikholharam_Zomorodian,"2016-10-13 09:37:51",0.37584
385935,SandraHa,"2016-10-13 09:38:20",0.37156
374925,JianbinHong,"2016-10-13 09:40:25",0.29217
372190,JFP_JMP,"2016-10-13 09:41:36",0.43411
367668,Metica,"2016-10-13 10:08:07",0.05317
371367,"Sargantana Power","2016-10-13 10:09:24",0.49968
361117,quadcore,"2016-10-13 10:17:19",0.46590
377641,Prakash,"2016-10-13 10:17:24",0.40922
370019,YamilaOmar,"2016-10-13 10:19:16",0.21359
361117,quadcore,"2016-10-13 10:19:56",0.47133
361117,quadcore,"2016-10-13 10:24:41",0.47277
385969,"Fred Foucart","2016-10-13 10:53:53",0.03075
365271,Panos,"2016-10-13 10:58:59",0.34521
365271,Panos,"2016-10-13 11:04:32",0.37508
373602,Massimiliano,"2016-10-13 11:06:41",0.37999
382442,"John Seamons","2016-10-13 11:14:21",0.39844
382442,"John Seamons","2016-10-13 11:15:39",0.40365
382442,"John Seamons","2016-10-13 11:16:32",0.40686
382442,"John Seamons","2016-10-13 11:17:50",0.40688
378941,Halipster,"2016-10-13 11:37:07",0.37877
378941,Halipster,"2016-10-13 11:40:01",0.38015
370604,"Robert Martin","2016-10-13 11:55:34",0.39773
379365,"Inglourious Clasters","2016-10-13 12:10:40",0.22581
385853,GokulP,"2016-10-13 12:21:43",0.39392
377664,khanhnguyen,"2016-10-13 12:30:55",0.20738
383038,ArtemPHP,"2016-10-13 12:34:17",0.41367
383168,"Manav Gupta","2016-10-13 12:43:11",0.43473
377664,khanhnguyen,"2016-10-13 13:19:10",0.21959
386084,钢的弦,"2016-10-13 13:26:44",0.36302
370015,RUSo_O,"2016-10-13 13:28:12",0.42012
373602,Massimiliano,"2016-10-13 13:45:27",0.38799
368884,bestfitting,"2016-10-13 13:45:34",0.46661
378217,"Andrii Kruchko","2016-10-13 14:00:13",0.37671
378217,"Andrii Kruchko","2016-10-13 14:03:39",0.38359
378217,"Andrii Kruchko","2016-10-13 14:06:53",0.38655
369814,JaimeF,"2016-10-13 14:19:38",0.40608
386134,"Parthiban Gowthaman","2016-10-13 14:26:40",0.35730
367668,Metica,"2016-10-13 15:01:24",0.11181
364471,"Yuichi Iwanami","2016-10-13 15:21:12",0.36302
364559,RaginCajun,"2016-10-13 15:45:50",0.44132
364559,RaginCajun,"2016-10-13 15:50:05",0.44166
364559,RaginCajun,"2016-10-13 16:15:54",0.44193
375915,ash&beluga,"2016-10-13 16:27:32",0.49625
369814,JaimeF,"2016-10-13 16:49:54",0.40963
386227,xn,"2016-10-13 16:52:43",0.00000
374979,"Daniel FG","2016-10-13 16:59:08",0.49271
374979,"Daniel FG","2016-10-13 16:59:49",0.49500
374979,"Daniel FG","2016-10-13 17:00:31",0.49579
386239,"Uppili K","2016-10-13 17:08:08",0.07244
379644,CK,"2016-10-13 17:13:06",0.05460
373102,bk20,"2016-10-13 17:21:13",0.43371
386250,"Andrey Selivanov","2016-10-13 17:28:11",0.36302
379940,beginner1,"2016-10-13 17:30:48",0.34067
375659,"Humberto Brandão [BRAZIL]","2016-10-13 17:31:37",0.40561
386250,"Andrey Selivanov","2016-10-13 18:08:15",0.38218
386267,steubk,"2016-10-13 18:09:33",0.34288
368753,"Qingchen & clustifier","2016-10-13 18:12:31",0.47462
373250,Behrang,"2016-10-13 18:16:29",0.38849
383623,"Mr Ka","2016-10-13 18:18:53",0.06653
375100,"""Data Property"" Avengers","2016-10-13 18:32:50",0.50414
373102,bk20,"2016-10-13 18:36:38",0.43880
386285,"Alex Jacobs","2016-10-13 18:57:33",0.36713
361507,"Russ Boucher","2016-10-13 19:01:16",0.37156
375207,"Boris Klyus","2016-10-13 19:01:31",0.42532
375207,"Boris Klyus","2016-10-13 19:04:42",0.43194
375207,"Boris Klyus","2016-10-13 19:05:32",0.44253
375659,"Humberto Brandão [BRAZIL]","2016-10-13 19:09:30",0.43387
372306,"Giorgio Saez","2016-10-13 19:18:17",0.37156
379533,Justfor,"2016-10-13 19:40:52",0.42111
382599,"Дмитрий Руднев","2016-10-13 19:40:55",0.01863
385636,Mad_king,"2016-10-13 19:44:00",0.02604
386313,Hifly,"2016-10-13 19:56:29",0.00368
379644,CK,"2016-10-13 20:18:18",0.05661
386334,"André Costa","2016-10-13 20:38:15",0.36331
370825,mst,"2016-10-13 21:36:03",0.39589
370674,NetworkMiner,"2016-10-13 22:05:54",0.41741
370674,NetworkMiner,"2016-10-13 22:10:57",0.41799
370674,NetworkMiner,"2016-10-13 22:13:00",0.43420
364297,"Alex/Nico/El macho/MA","2016-10-13 22:29:42",0.41245
361248,"Make dishwashers great again","2016-10-13 22:46:56",0.50257
368753,"Qingchen & clustifier","2016-10-13 22:57:39",0.47605
373625,"Extreme Gradient Plumbing","2016-10-13 23:09:28",0.49677
367125,Ginga,"2016-10-13 23:43:41",0.41582
373875,"(IEEE BigData 2016 Applicant)","2016-10-13 23:55:50",0.48133
373875,"(IEEE BigData 2016 Applicant)","2016-10-13 23:57:08",0.48181
377384,karimo,"2016-10-13 23:59:35",0.25052
370995,NetskopeExplorers,"2016-10-14 00:03:47",0.43097
380056,"Vape Naysh","2016-10-14 00:06:56",0.27180
380056,"Vape Naysh","2016-10-14 00:10:43",0.30256
370995,NetskopeExplorers,"2016-10-14 00:10:57",0.43302
373625,"Extreme Gradient Plumbing","2016-10-14 00:21:58",0.49739
375523,zxwq,"2016-10-14 00:36:52",0.40656
375939,Etherqua,"2016-10-14 01:17:13",0.37758
377513,Miguel,"2016-10-14 02:15:28",0.37156
364442,bosch@gk,"2016-10-14 02:36:23",0.41957
378915,andrekos,"2016-10-14 03:21:55",0.38913
382494,Panjtan,"2016-10-14 03:26:21",0.41857
386334,"André Costa","2016-10-14 03:37:48",0.40037
386334,"André Costa","2016-10-14 03:40:51",0.40712
380823,"spirit realm","2016-10-14 04:11:13",0.41086
373919,radnado,"2016-10-14 04:27:17",0.36302
373102,bk20,"2016-10-14 04:32:06",0.44103
389952,52gmemory4ever,"2016-10-14 04:33:20",0.40622
389952,52gmemory4ever,"2016-10-14 04:44:44",0.40722
389952,52gmemory4ever,"2016-10-14 04:49:32",0.40889
374684,Medrr,"2016-10-14 04:53:48",0.46735
373694,"Yuqing Xue","2016-10-14 05:10:01",0.37156
372715,pankajsharma,"2016-10-14 05:10:42",0.36624
386056,ShintoTheruvil,"2016-10-14 05:49:38",0.19472
373534,Erik,"2016-10-14 06:38:56",0.39608
382035,jeffog,"2016-10-14 06:57:12",0.03254
368214,matt,"2016-10-14 07:33:29",0.39096
368214,matt,"2016-10-14 07:38:10",0.39225
370015,RUSo_O,"2016-10-14 07:41:51",0.42166
368214,matt,"2016-10-14 07:43:58",0.39291
368884,bestfitting,"2016-10-14 07:44:45",0.46964
372258,GuoLi,"2016-10-14 07:45:52",0.39045
362565,"Spark and ""data property""","2016-10-14 07:47:23",0.39965
361641,<<<LEE>>>,"2016-10-14 07:49:02",0.42214
361641,<<<LEE>>>,"2016-10-14 07:51:52",0.42259
368214,matt,"2016-10-14 08:06:28",0.39438
368214,matt,"2016-10-14 08:13:05",0.39477
378217,"Andrii Kruchko","2016-10-14 08:21:40",0.40424
378217,"Andrii Kruchko","2016-10-14 08:22:34",0.40446
373878,Evdilos_Ikaria,"2016-10-14 08:30:36",0.40243
364297,"Alex/Nico/El macho/MA","2016-10-14 09:13:00",0.41330
362382,SunghoKim,"2016-10-14 09:23:45",-0.02603
376112,datablood,"2016-10-14 09:53:28",0.36969
